date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:45	31702/31702	---M--	200	added ('OK')	image/jpeg	etag:%227bd6-643c7ab342393%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/05.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/05.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:45	20198/20198	---M--	200	added ('OK')	image/jpeg	etag:%224ee6-643c7ab342393%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/07.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/07.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:47	25364/25364	---M--	200	added ('OK')	image/jpeg	etag:%226314-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/08.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/08.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:47	53865/53865	---M--	200	added ('OK')	image/jpeg	etag:%22d269-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/09.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/09.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:47	68027/68027	---M--	200	added ('OK')	image/jpeg	etag:%22109bb-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/10.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/10.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:48	35098/35098	---M--	200	added ('OK')	image/jpeg	etag:%22891a-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/slider01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/slider01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:49	38193/38193	---M--	200	added ('OK')	image/jpeg	etag:%229531-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/11.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/11.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:49	49486/49486	---M--	200	added ('OK')	image/jpeg	etag:%22c14e-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/12.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/12.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:49	211953/211953	---M--	200	added ('OK')	image/jpeg	etag:%2233bf1-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/slider02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/slider02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:49	53641/53641	---M--	200	added ('OK')	image/jpeg	etag:%22d189-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/13.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/13.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:50	24776/24776	---M--	200	added ('OK')	image/jpeg	etag:%2260c8-643c7ab343333%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/14.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/14.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:50	5381/5381	---M--	200	added ('OK')	image/jpeg	etag:%221505-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:50	10496/10496	---M--	200	added ('OK')	image/jpeg	etag:%222900-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:50	8659/8659	---M--	200	added ('OK')	image/jpeg	etag:%2221d3-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/th03.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:51	40781/40781	---M--	200	added ('OK')	image/jpeg	etag:%229f4d-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video04.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:51	58756/58756	---M--	200	added ('OK')	image/jpeg	etag:%22e584-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:51	38734/38734	---M--	200	added ('OK')	image/jpeg	etag:%22974e-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:51	42528/42528	---M--	200	added ('OK')	image/jpeg	etag:%22a620-643c7ab3442d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v1/video03.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v1.html)
16:53:52	77000/77000	---M--	200	added ('OK')	image/jpeg	etag:%2212cc8-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/04.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:52	62860/62860	---M--	200	added ('OK')	image/jpeg	etag:%22f58c-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/03.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:52	35080/35080	---M--	200	added ('OK')	image/jpeg	etag:%228908-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/09.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/09.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:52	46652/46652	---M--	200	added ('OK')	image/jpeg	etag:%22b63c-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/12.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/12.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:53	49489/49489	---M--	200	added ('OK')	image/jpeg	etag:%22c151-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/14.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/14.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:53	102470/102470	---M--	200	added ('OK')	image/jpeg	etag:%2219046-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/video02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/video02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:55	56710/56710	---M--	200	added ('OK')	image/jpeg	etag:%22dd86-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/05.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/05.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:55	37123/37123	---M--	200	added ('OK')	image/jpeg	etag:%229103-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/06.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/06.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:55	76716/76716	---M--	200	added ('OK')	image/jpeg	etag:%2212bac-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/07.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/07.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:56	96720/96720	---M--	200	added ('OK')	image/jpeg	etag:%22179d0-643c7ab345273%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/08.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/grid/v2/08.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-grid-v2.html)
16:53:57	65951/65951	---M--	200	added ('OK')	image/jpeg	etag:%221019f-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:57	18429/18429	---M--	200	added ('OK')	image/jpeg	etag:%2247fd-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/03.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:57	57461/57461	---M--	200	added ('OK')	image/jpeg	etag:%22e075-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:57	34000/34000	---M--	200	added ('OK')	image/jpeg	etag:%2284d0-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/05.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/05.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:57	55424/55424	---M--	200	added ('OK')	image/jpeg	etag:%22d880-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/04.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:58	40710/40710	---M--	200	added ('OK')	image/jpeg	etag:%229f06-643c7ab346213%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/06.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/06.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:58	46171/46171	---M--	200	added ('OK')	image/jpeg	etag:%22b45b-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/07.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/07.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:59	74219/74219	---M--	200	added ('OK')	image/jpeg	etag:%22121eb-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/08.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/08.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:59	58934/58934	---M--	200	added ('OK')	image/jpeg	etag:%22e636-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/09.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/09.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:59	83592/83592	---M--	200	added ('OK')	image/jpeg	etag:%2214688-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/11.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/11.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:59	55179/55179	---M--	200	added ('OK')	image/jpeg	etag:%22d78b-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/10.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/10.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:53:59	48780/48780	---M--	200	added ('OK')	image/jpeg	etag:%22be8c-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/list/12.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/list/12.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-list.html)
16:54:00	58381/58381	---M--	200	added ('OK')	image/jpeg	etag:%22e40d-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/main.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/main.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v1.html)
16:54:00	40390/40390	---M--	200	added ('OK')	image/jpeg	etag:%229dc6-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v1.html)
16:54:01	29324/29324	---M--	200	added ('OK')	image/jpeg	etag:%22728c-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide03.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v1.html)
16:54:01	133941/133941	---M--	200	added ('OK')	image/jpeg	etag:%2220b35-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/slide01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v1.html)
16:54:01	13560/13560	---M--	200	added ('OK')	image/jpeg	etag:%2234f8-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/nav01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/nav01.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v2.html)
16:54:01	7538/7538	---M--	200	added ('OK')	image/jpeg	etag:%221d72-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/blog/post/nav02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/blog/post/nav02.jpg	(from https://coderthemes.com/cartzilla-laravel/blog-single-v2.html)
16:54:02	274974/274974	---M--	200	added ('OK')	image/png	etag:%224321e-643c7ab348153%22	https://coderthemes.com/cartzilla-laravel/assets/img/contact/title-bg.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/contact/title-bg.png	(from https://coderthemes.com/cartzilla-laravel/contact-v1.html)
16:54:02	243551/243551	---M--	200	added ('OK')	image/jpeg	etag:%223b75f-643c7ab348153%22	https://coderthemes.com/cartzilla-laravel/assets/img/contact/map.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/contact/map.jpg	(from https://coderthemes.com/cartzilla-laravel/contact-v1.html)
16:54:02	94085/94085	---M--	200	added ('OK')	image/jpeg	etag:%2216f85-643c7ab3471b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/contact/form-image.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/contact/form-image.jpg	(from https://coderthemes.com/cartzilla-laravel/contact-v3.html)
16:54:05	33134/33134	---M--	200	added ('OK')	image/jpeg	etag:%22816e-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/article01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/article01.jpg	(from https://coderthemes.com/cartzilla-laravel/help-topics-v1.html)
16:54:05	27904/27904	---M--	200	added ('OK')	image/jpeg	etag:%226d00-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/article02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/article02.jpg	(from https://coderthemes.com/cartzilla-laravel/help-topics-v1.html)
16:54:05	52547/52547	---M--	200	added ('OK')	image/jpeg	etag:%22cd43-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/article03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/article03.jpg	(from https://coderthemes.com/cartzilla-laravel/help-topics-v1.html)
16:54:05	54605/54605	---M--	200	added ('OK')	image/jpeg	etag:%22d54d-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/article04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/article04.jpg	(from https://coderthemes.com/cartzilla-laravel/help-topics-v1.html)
16:54:06	84941/84941	---M--	200	added ('OK')	image/jpeg	etag:%2214bcd-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/single.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/single.jpg	(from https://coderthemes.com/cartzilla-laravel/help-single-article-v1.html)
16:54:06	108863/108863	---M--	200	added ('OK')	image/png	etag:%221a93f-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/hero-dark.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/hero-dark.png	(from https://coderthemes.com/cartzilla-laravel/help-topics-v2.html)
16:54:07	180631/180631	---M--	200	added ('OK')	image/png	etag:%222c197-643c7ab33c5d4%22	https://coderthemes.com/cartzilla-laravel/assets/img/404/furniture.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/404/furniture.png	(from https://coderthemes.com/cartzilla-laravel/404-furniture.html)
16:54:07	80034/80034	---M--	200	added ('OK')	image/png	etag:%22138a2-643c7ab33e513%22	https://coderthemes.com/cartzilla-laravel/assets/img/404/grocery.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/404/grocery.png	(from https://coderthemes.com/cartzilla-laravel/404-grocery.html)
16:54:07	73625/73625	---M--	200	added ('OK')	image/png	etag:%2211f99-643c7ab33c5d4%22	https://coderthemes.com/cartzilla-laravel/assets/img/404/grocery-bg-1.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/404/grocery-bg-1.png	(from https://coderthemes.com/cartzilla-laravel/404-grocery.html)
16:54:08	113008/113008	---M--	200	added ('OK')	image/png	etag:%221b970-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/help/hero-light.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/help/hero-light.png	(from https://coderthemes.com/cartzilla-laravel/help-topics-v2.html)
16:54:08	76648/76648	---M--	200	added ('OK')	image/png	etag:%2212b68-643c7ab33d573%22	https://coderthemes.com/cartzilla-laravel/assets/img/404/grocery-bg-2.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/404/grocery-bg-2.png	(from https://coderthemes.com/cartzilla-laravel/404-grocery.html)
16:54:08	856/856	---M-Z	200	added ('OK')	text/css	etag:%226689b7cb-196%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/11.10.0/styles/atom-one-dark.min.css	C:/My%20Web%20Sites/Ecovera/cdnjs.cloudflare.com/ajax/libs/highlight.js/11.10.0/styles/atom-one-dark.min.css	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:09	498773/498773	---M-Z	200	added ('OK')	text/html	etag:%2279c55-6446535f2ce23-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/icons.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/icons.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:09	50573/50573	---M-Z	200	added ('OK')	text/html	etag:%22c58d-6446535f2aee3-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/code.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/code.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:09	47984/47984	---M-Z	200	added ('OK')	text/html	etag:%22bb70-6446535f2ce23-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/images.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/images.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:10	111451/111451	---M-Z	200	added ('OK')	text/html	etag:%221b35b-6446535f2ed63-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/tables.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/tables.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:10	67357/67357	---M-Z	200	added ('OK')	text/html	etag:%221071d-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/accordion.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/accordion.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:10	56690/56690	---M-Z	200	added ('OK')	text/html	etag:%22dd72-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/alerts.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/alerts.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:11	60800/60800	---M-Z	200	added ('OK')	text/html	etag:%22ed80-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/badges.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/badges.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:11	66317/66317	---M-Z	200	added ('OK')	text/html	etag:%221030d-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/blog-components.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/blog-components.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:11	35631/35631	---M-Z	200	added ('OK')	text/html	etag:%228b2f-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/breadcrumb.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/breadcrumb.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:12	107845/107845	---M-Z	200	added ('OK')	text/html	etag:%221a545-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/buttons.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/buttons.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:12	64078/64078	---M-Z	200	added ('OK')	text/html	etag:%22fa4e-6446535f29f43-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/button-group.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/button-group.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:12	134748/134748	---M-Z	200	added ('OK')	text/html	etag:%2220e5c-6446535f2aee3-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/card.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/card.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:12	103921/103921	---M-Z	200	added ('OK')	text/html	etag:%22195f1-6446535f2aee3-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/carousel.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/carousel.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:13	68205/68205	---M-Z	200	added ('OK')	text/html	etag:%2210a6d-6446535f2aee3-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/charts.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/charts.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:13	44415/44415	---M-Z	200	added ('OK')	text/html	etag:%22ad7f-6446535f2aee3-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/collapse.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/collapse.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:13	78070/78070	---M-Z	200	added ('OK')	text/html	etag:%22130f6-6446535f2be83-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/countdown.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/countdown.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:14	53838/53838	---M-Z	200	added ('OK')	text/html	etag:%22d24e-6446535f2be83-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/date-picker.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/date-picker.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:14	72384/72384	---M-Z	200	added ('OK')	text/html	etag:%2211ac0-6446535f2be83-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/dropdowns.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/dropdowns.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
16:54:15	158932/158932	---M-Z	200	added ('OK')	text/html	etag:%2226cd4-6446535f2be83-gzip%22	https://coderthemes.com/cartzilla-laravel/docs/forms.html	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/docs/forms.html	(from https://coderthemes.com/cartzilla-laravel/docs/typography.html)
